Throughput,Net_Life,Net_Energy,Latency,Energy_Balance
1.0,1.0,200.0,0.0,0.0
1.0,1.0,172.24183907574317,3.05204455667824,0.009409319564219039
0.9887505633929087,1.0,147.89457648027877,2.9270441311217463,0.007716364400554668
0.9328881704510548,0.99,132.78861958384482,4.3008927330665445,0.0010521916026848207
0.8558960173846984,0.99,122.25209341191308,6.1104087137706635,0.0007293842748642795
0.7787902768842744,0.96,111.15664504061338,5.805300015462383,0.0006987150074740542
0.7200631113397136,0.93,101.08491536705087,2.880936640439964,0.005570777129324082
0.6608602108807071,0.92,92.57586835234005,5.649493392159614,0.0010732518487280853
0.6230787590195594,0.89,84.1392447310208,5.658767614227603,0.0005908470425233628
0.5827813659152533,0.89,77.00633628596891,5.6010796047358005,0.00048787117212222263
0.5474998211267856,0.85,70.67241010228082,5.510304076477925,0.00041657043085642324
