energy_cons,data_transmitted,t_delay,labels
5.599841610854416e-05,1100.0,1.1455468983129355,0.0
0.0001766845393038127,3100.0,0.10618001380096677,0.0
0.00010940239581603234,2100.0,0.11019213856209165,0.0
0.0001580441978515995,3100.0,1.3578834903224113,0.0
0.00010517570191424824,2100.0,1.2905731655151553,0.0
0.00010741456423695459,2100.0,0.18059103862062256,0.0
0.00015836959939251986,3100.0,0.06284302094905254,0.0
0.00011042353375364641,2100.0,0.039121093893411424,0.0
0.0001058218420813918,2100.0,1.1554182015246615,0.0
0.00015738264972813787,3100.0,0.16212278161843335,0.0
0.050838003192961743,19000.0,2.58698697525962,1.0
0.00016264948826407414,3100.0,1.0618390028974676,0.0
6.224264846905324e-05,1100.0,0.07313525579993786,0.0
0.00011698562749709543,2100.0,1.082358507114236,0.0
0.00017601408877137225,3100.0,0.27101522909809234,0.0
0.0001178349921338999,2100.0,2.0133403399968617,0.0
5.560608512386398e-05,1100.0,0.18153773155655092,0.0
0.00010699917041682468,2100.0,1.0267785830520755,0.0
0.00010557122119793454,2100.0,1.0328729459719785,0.0
0.00017018321695755066,3100.0,2.0314715218568886,0.0
0.00010572369704880858,2100.0,0.019961819045901826,0.0
0.00017427362320979582,3100.0,0.1928049153195333,0.0
0.00011133936917742334,2100.0,1.0634453650980376,0.0
0.00010508176626204585,2100.0,2.2500634990723256,0.0
0.0001085442943099379,2100.0,1.1242905919898543,0.0
5.7319718884260223e-05,1100.0,0.09753963525712873,0.0
0.00016023205350514642,3100.0,0.13979526731116865,0.0
0.00016468215328422148,3100.0,1.0783831435833438,0.0
0.04638095081030795,19000.0,2.590852144006856,1.0
0.0001632221531296063,3100.0,0.1778788166576646,0.0
0.00017742301596755376,3100.0,0.04413272500429804,0.0
0.00011896704843111371,2100.0,0.13984186177241525,0.0
0.00015654407648765665,3100.0,1.0392837120282958,0.0
0.0001151897994653214,2100.0,1.1057675656053045,0.0
5.5890552252041896e-05,1100.0,0.07249677150651508,0.0
0.0001638154178862268,3100.0,2.2007716223236526,0.0
0.00016398402083986875,3100.0,3.0914112680964,0.0
0.00016347802811737504,3100.0,1.0589244282094608,0.0
0.00015595865531813565,3100.0,0.22477580321191157,0.0
0.00010842629879867072,2100.0,1.226671963569628,0.0
5.5735449221972894e-05,1100.0,3.0462265799305386,0.0
5.568404223986974e-05,1100.0,1.226981248894222,0.0
0.00010664668839222114,2100.0,0.12211148356411856,0.0
0.0001061117895642636,2100.0,1.3186920859240494,0.0
0.00016949834968687223,3100.0,0.03465026147798114,0.0
0.00010988574970743873,2100.0,0.18678789552706937,0.0
6.175900914757779e-05,1100.0,0.12376950750272192,0.0
0.000164925420142248,3100.0,0.20942602634568216,0.0
0.00015745689351632892,3100.0,3.214771747991103,0.0
6.130168041708559e-05,1100.0,0.05960930550458342,0.0
0.00015871392787282387,3100.0,0.32533352314402275,0.0
0.00010843279118490949,2100.0,2.066783772735525,0.0
0.00010572428556237303,2100.0,0.11623132646173585,0.0
5.701799664377699e-05,1100.0,0.1949386150318684,0.0
0.00012117155672941034,2100.0,1.1095154603619073,0.0
5.688753744302588e-05,1100.0,0.06584976717684027,0.0
0.00010500551604282777,2100.0,0.21681674817579585,0.0
0.0001638618654295198,3100.0,1.108303420200139,0.0
0.04797581552514486,20000.0,2.5751143210285496,1.0
0.0001551238939987937,3100.0,0.08787540120239333,0.0
5.7058072586747195e-05,1100.0,0.0474228643827715,0.0
0.00011298831327594266,2100.0,0.04979032531028694,0.0
0.00011815269245978205,2100.0,1.1137429481586285,0.0
0.0001086439602187601,2100.0,1.0459912797485666,0.0
5.5092034336034796e-05,1100.0,0.17068186279128283,0.0
0.00010534668444496613,2100.0,0.011175583781870599,0.0
0.00010867682167964367,2100.0,0.18201569129746906,0.0
0.04913137133844029,20000.0,2.4122621640309156,1.0
5.579973782114376e-05,1100.0,0.15604871836729384,0.0
0.0001656302432125142,3100.0,1.2483143575436848,0.0
0.00011672956351078366,2100.0,0.13102399610332255,0.0
0.0001656302432125142,3100.0,0.1833866637718085,0.0
0.00011171299377596671,2100.0,0.029253731898392178,0.0
5.6005183041937486e-05,1100.0,0.09408691171787131,0.0
0.00010520110349619254,2100.0,0.0448257657968942,0.0
0.00015875491258024173,3100.0,0.0415160583614113,0.0
5.63069694379749e-05,1100.0,0.06552770006730849,0.0
0.00011482146269110698,2100.0,0.5209359430328577,0.0
5.723669815374512e-05,1100.0,1.0830571339059645,0.0
6.13529831817239e-05,1100.0,1.1112128502627123,0.0
0.00010640403942376644,2100.0,0.2884688384354416,0.0
0.00011707491583659895,2100.0,1.0366012431152059,0.0
5.532508905345843e-05,1100.0,0.1940998167156098,0.0
5.520045993944091e-05,1100.0,0.04545099469266246,0.0
5.551572441901286e-05,1100.0,1.047120123753029,0.0
0.00016242795658552806,3100.0,1.1397326206942833,0.0
5.532508905345843e-05,1100.0,0.08903455721947835,0.0
0.00015867377238123375,3100.0,0.10937812497095172,0.0
0.00010532159425049285,2100.0,0.16914347355636655,0.0
0.00016185172697786017,3100.0,0.042973781371554096,0.0
0.00011562571843938534,2100.0,0.027913500122552268,0.0
0.00017275928117542304,3100.0,0.16462669489029624,0.0
0.000170759014586122,3100.0,0.020962667978057573,0.0
0.00011567546149382458,2100.0,1.344875879361605,0.0
5.592076196747508e-05,1100.0,0.1202453027353422,0.0
0.0001136401312041515,2100.0,1.0456276897905796,0.0
5.559406729178823e-05,1100.0,2.022591994934807,0.0
6.043131675188399e-05,1100.0,0.08182302864888451,0.0
6.339605034446246e-05,1100.0,0.2852383703912041,0.0
0.00010611550684769125,2100.0,0.02847268735499845,0.0
6.00459561043787e-05,1100.0,0.06710507828445483,0.0
0.00016082999594176978,3100.0,0.051129091154097514,0.0
0.00015745689351632892,3100.0,1.3373391909045396,0.0
0.0001651957331497781,3100.0,1.0609920978726881,0.0
0.00015574337756446422,3100.0,0.03455538243312141,0.0
0.0001109331209173108,2100.0,1.029353419801618,0.0
0.04753891504935486,19000.0,2.5279527493161855,1.0
0.00010602088898075213,2100.0,2.1311682337555804,0.0
0.00012076332082903125,2100.0,0.4939846092609147,0.0
0.00010536440342572795,2100.0,1.0180009998127821,0.0
5.516845413121054e-05,1100.0,0.016831634555793583,0.0
0.05142624231142452,19000.0,2.695359555034449,1.0
0.00010833571964108786,2100.0,1.0192035379709226,0.0
5.5092034336034796e-05,1100.0,0.023106779176425514,0.0
5.572317374600593e-05,1100.0,0.07422488360950494,0.0
0.00015560345607931202,3100.0,1.0369063318362548,0.0
5.6153265709997003e-05,1100.0,0.18044345110658633,0.0
0.00011310235598292746,2100.0,0.06287767409975892,0.0
0.00017424252715738257,3100.0,0.14479591298093544,0.0
0.00017524641558208437,3100.0,0.07521028037595248,0.0
0.048578712660307784,20000.0,2.5255574170972643,1.0
0.0001071808423602245,2100.0,1.1447303462373166,0.0
6.269451394651419e-05,1100.0,1.0524628441678108,0.0
0.00010861524080952495,2100.0,0.06718075691208292,0.0
0.00011298831327594266,2100.0,0.14955571585189778,0.0
5.699155794280542e-05,1100.0,0.25596363454896925,0.0
0.00017286458986468878,3100.0,1.0396514163951907,0.0
6.314895139118241e-05,1100.0,1.0507500732587525,0.0
0.0001741211258140628,3100.0,0.013112906926289563,0.0
0.00015900826016676764,3100.0,1.2120152410137652,0.0
0.00016583958425654913,3100.0,0.030502089167177674,0.0
0.0001745987963781438,3100.0,2.090160366695177,0.0
0.0001552593694924617,3100.0,0.053569300272704214,0.0
0.00015500679534681118,3100.0,2.2125694480926557,0.0
5.66175525148729e-05,1100.0,1.0567902588361633,0.0
6.13513470200328e-05,1100.0,0.07903667867192606,0.0
0.04673053117553294,20000.0,2.661217281859351,1.0
0.00017278872974466628,3100.0,0.09201094260478374,0.0
5.530027703927984e-05,1100.0,1.1298603903733238,0.0
0.00010516836773272278,2100.0,0.2785810658859095,0.0
5.894013407271426e-05,1100.0,1.0838473641788575,0.0
0.00011730232970973313,2100.0,0.14787931456429104,0.0
0.00010502157193426925,2100.0,1.1207872880179663,0.0
0.00010749165760103868,2100.0,0.024227783633840566,0.0
5.5979791519770415e-05,1100.0,0.2319319741072904,0.0
5.511272725940267e-05,1100.0,0.025180148239170842,0.0
0.00016004274177401666,3100.0,0.15501196536251363,0.0
5.6893697566894024e-05,1100.0,1.016296216814658,0.0
0.00010553306230645261,2100.0,1.0927107660329536,0.0
0.04680751738159347,20000.0,2.6415513019461723,1.0
0.00017293066823263447,3100.0,0.037657056930883226,0.0
0.00010640403942376644,2100.0,0.08778163790152492,0.0
5.976845743083819e-05,1100.0,0.01932530215120086,0.0
0.0502314533195529,20000.0,2.5552184759330827,1.0
6.0400148933214886e-05,1100.0,1.2761566071133374,0.0
6.0335629246602846e-05,1100.0,0.3289189597811107,0.0
6.13513470200328e-05,1100.0,1.0271211225218877,0.0
0.00015891331412585218,3100.0,2.119221448438316,0.0
5.8194900636940933e-05,1100.0,1.029685137311515,0.0
0.00012117155672941034,2100.0,1.0404681399187834,0.0
0.00016192651208287448,3100.0,1.0616472880789543,0.0
5.5105744430631784e-05,1100.0,0.0705455238524294,0.0
5.692621999607756e-05,1100.0,1.0138537534504188,0.0
0.00015725655589977455,3100.0,1.0480060303898495,0.0
0.00016481958502432865,3100.0,0.45324777447113124,0.0
0.0001084886933682339,2100.0,1.208401192989461,0.0
0.00017745451333892374,3100.0,1.0716965179173907,0.0
0.00011005966765649998,2100.0,0.03549230409790925,0.0
0.00011040749546583966,2100.0,2.0933883447537505,0.0
0.0001615637508794688,3100.0,2.1815849841127632,0.0
0.00016176458974462575,3100.0,2.2127375911434766,0.0
0.00010671548617106442,2100.0,1.1086438363210387,0.0
0.00015985417967417971,3100.0,0.13215329866330527,0.0
5.54723638371313e-05,1100.0,2.05004718846114,0.0
5.750983778228244e-05,1100.0,0.0372257294262832,0.0
0.00010519232369693427,2100.0,0.35545878376078494,0.0
0.00016196558557309582,3100.0,0.021518293201356842,0.0
0.048624404185695545,19000.0,2.5991371487854558,1.0
0.00010693036883184184,2100.0,0.2892558400389726,0.0
0.0001178349921338999,2100.0,0.07537528746369915,0.0
0.00010652863464178275,2100.0,0.015951914459361297,0.0
5.550498280708618e-05,1100.0,2.077156306671033,0.0
0.00016209928364917622,3100.0,0.07361726286706204,0.0
6.114405707707715e-05,1100.0,1.0808663849722293,0.0
0.00010813641689470913,2100.0,0.2583113145331214,0.0
0.00016788456522513645,3100.0,0.09043181192665332,0.0
0.00011019098312143733,2100.0,0.02516077120767333,0.0
0.00016097999800420963,3100.0,0.04425585130023977,0.0
5.750871880296918e-05,1100.0,0.026773012865658592,0.0
0.00016060852010564406,3100.0,0.07880866077020049,0.0
0.00010538269624802355,2100.0,3.0104258920754807,0.0
6.072973005061402e-05,1100.0,0.13678913271878748,0.0
0.00011097173469712138,2100.0,1.1476942289836223,0.0
5.592115577663231e-05,1100.0,0.2351954223823123,0.0
0.00015633120717737005,3100.0,0.07303350522690023,0.0
6.13130458086981e-05,1100.0,0.08491820793523976,0.0
5.5584313110695413e-05,1100.0,1.2562569069200809,0.0
0.00016062612922786195,3100.0,0.020239738950633378,0.0
0.00010934874231005514,2100.0,0.1893698592412496,0.0
0.00016149257675365938,3100.0,0.0260786529092209,0.0
0.00010675986768057147,2100.0,1.1012219279726139,0.0
5.931093300138856e-05,1100.0,1.045665921147287,0.0
0.0001603367840521559,3100.0,0.04542684135779476,0.0
5.6072933433428e-05,1100.0,0.061683234139886245,0.0
0.00017058940255992912,3100.0,1.1636446613987137,0.0
5.6798128715904974e-05,1100.0,0.30653408227820356,0.0
0.00010841605087917257,2100.0,1.0635846329269971,0.0
0.00015637865931318574,3100.0,0.24873286807259645,0.0
0.00017031764108660783,3100.0,0.3358642202882604,0.0
0.00010807302048830973,2100.0,0.05482203174254312,0.0
0.0001171012939957587,2100.0,0.2794288612932948,0.0
0.00011482146269110698,2100.0,0.021814366764842913,0.0
0.00016233793246379634,3100.0,1.2888194388837757,0.0
6.174905556855095e-05,1100.0,1.0877676761902462,0.0
5.5378790379020944e-05,1100.0,1.0910882807394622,0.0
0.00017710028651282133,3100.0,0.10852441450069218,0.0
5.8233250146647024e-05,1100.0,0.030526548552046662,0.0
0.049216877639699834,20000.0,2.4800195909881397,1.0
5.505275492404521e-05,1100.0,0.030138058460776208,0.0
5.74003382964801e-05,1100.0,0.12794825359300102,0.0
6.346943818255648e-05,1100.0,2.0264262530538324,0.0
0.00011408906561991769,2100.0,0.11799830396965708,0.0
0.00011576226931887945,2100.0,0.09606101220777692,0.0
0.00011568563986036177,2100.0,1.0526457099147133,0.0
5.9764064109867025e-05,1100.0,1.2060497051712993,0.0
6.34398205268072e-05,1100.0,0.14623722489397672,0.0
0.00015520012318773413,3100.0,0.05590109079582993,0.0
0.00010960603379402855,2100.0,1.0190433002581694,0.0
0.0001579472598093589,3100.0,3.02289103254693,0.0
5.6678865935706985e-05,1100.0,0.1889530875918517,0.0
5.5092034336034796e-05,1100.0,1.198065340829483,0.0
0.0001160542815933679,2100.0,0.041200543866665544,0.0
0.00011336104858377984,2100.0,0.15896464023997398,0.0
0.00011206621974530502,2100.0,0.1134344196620707,0.0
0.00012179768949538979,2100.0,0.14495442943657702,0.0
0.0001588455980041384,3100.0,2.0437505739910455,0.0
5.837262872008658e-05,1100.0,0.21700356860950612,0.0
0.00010547043173976839,2100.0,0.30778940405686667,0.0
0.00010930511178608768,2100.0,0.1407734943161123,0.0
0.00010615707160010397,2100.0,0.0174184087146669,0.0
5.693525180881016e-05,1100.0,0.19592620750843392,0.0
5.504396238666873e-05,1100.0,0.04279922798448889,0.0
0.00016673154960368682,3100.0,3.03149281760212,0.0
5.670287017999848e-05,1100.0,0.10583550974325913,0.0
5.7559202227706e-05,1100.0,0.00891127644236121,0.0
0.0001053510350595624,2100.0,0.06726795831063573,0.0
5.590056200123331e-05,1100.0,0.11162529568263958,0.0
0.00016955154462099882,3100.0,1.0605517749065774,0.0
5.732907289271473e-05,1100.0,0.027893921610412285,0.0
0.00011748657484459766,2100.0,1.1154010592686217,0.0
0.00012166896211794123,2100.0,1.039151425695302,0.0
0.00011642799764105237,2100.0,0.011889033304119811,0.0
5.801234138374236e-05,1100.0,0.1578636691260314,0.0
6.182799350745833e-05,1100.0,1.031571151352475,0.0
0.00010545886000806336,2100.0,2.246347338965674,0.0
0.00016833191656031405,3100.0,0.18393075886446653,0.0
0.0498761253262001,19000.0,2.4959672704488605,1.0
0.00010528812536860941,2100.0,0.1041653001871613,0.0
5.973068006978885e-05,1100.0,1.0074324827605985,0.0
0.0001566412131662939,3100.0,1.3087233044583697,0.0
0.00011482146269110698,2100.0,1.0488388434636817,0.0
0.00015793769647156163,3100.0,0.19979094039121925,0.0
5.588701899013401e-05,1100.0,0.12061544478489637,0.0
6.296773053961809e-05,1100.0,0.009706243947844823,0.0
0.00016296367651435587,3100.0,1.3261007281580321,0.0
5.6196585641226054e-05,1100.0,0.06255744667500994,0.0
5.678935998432849e-05,1100.0,0.042921066175520134,0.0
0.00010567597426086611,2100.0,1.3155414570105741,0.0
0.051767413357484644,19000.0,2.684738707047076,1.0
5.6044951648094306e-05,1100.0,0.028626289378909153,0.0
0.00010804505919533753,2100.0,0.049465543951819464,0.0
0.047881905330344095,19000.0,2.601159108954295,1.0
5.5105744430631784e-05,1100.0,0.1072474384517601,0.0
0.0001561463056814809,3100.0,0.13117929652485447,0.0
0.00010839272958188578,2100.0,2.0467394220213024,0.0
0.00015586488133270243,3100.0,0.02155837751951141,0.0
5.537650386238898e-05,1100.0,0.10953935475453558,0.0
5.959816508412649e-05,1100.0,1.0839855603873205,0.0
5.511272725940267e-05,1100.0,0.04303345128612433,0.0
0.00010827606660202238,2100.0,0.14947103236824447,0.0
0.0001185674382016952,2100.0,0.054034243542371,0.0
0.04787485496669203,20000.0,2.4413543688251362,1.0
0.00016320855771097923,3100.0,1.0421829270546104,0.0
6.242516988411646e-05,1100.0,0.06628323537075353,0.0
6.0687912005737074e-05,1100.0,0.27537057972065765,0.0
0.00010714945049150486,2100.0,0.11665292257376,0.0
0.00016898657225676496,3100.0,0.3022436835986489,0.0
5.513496035874225e-05,1100.0,0.0655393279394208,0.0
5.5100740984108427e-05,1100.0,0.22979605278899565,0.0
0.00010571878010092442,2100.0,0.04806058945043751,0.0
0.00016615972815328504,3100.0,1.0954330752595345,0.0
0.00010812240270150586,2100.0,0.3934121470932667,0.0
0.00017755177244664156,3100.0,1.0642420671691217,0.0
0.00010533093727661501,2100.0,0.07966776566511538,0.0
0.00015645340518085445,3100.0,0.29949542140941326,0.0
0.00016575395679010955,3100.0,2.0178672046804498,0.0
5.691021725172777e-05,1100.0,0.07820477136807623,0.0
0.00011403129831505145,2100.0,0.16074750814427552,0.0
0.00011576226931887945,2100.0,0.17437073995330638,0.0
5.535287364098733e-05,1100.0,1.0901548729699677,0.0
0.00010827606660202238,2100.0,0.017700054932412848,0.0
0.00010607923170398835,2100.0,0.22058746661701603,0.0
0.00010511237184112456,2100.0,0.237677711851725,0.0
0.0001579472598093589,3100.0,0.2305922684552944,0.0
0.00011573264211271965,2100.0,0.2219725533576551,0.0
0.00015736334501545288,3100.0,0.12859236179003936,0.0
0.00011187308149891564,2100.0,0.03723294170320801,0.0
0.04935109518895134,19000.0,2.6555239102794896,1.0
5.789991360370556e-05,1100.0,0.08275209856781914,0.0
5.517334809727453e-05,1100.0,0.06450559743326047,0.0
0.00015997464519943615,3100.0,1.103016221720726,0.0
5.9720124377735525e-05,1100.0,0.06248701898441265,0.0
0.00010530244081492799,2100.0,0.08956104807331204,0.0
0.05190135891321373,19000.0,2.4896330401326563,1.0
0.00010567366786006672,2100.0,0.07521991432629638,0.0
0.00015654407648765665,3100.0,0.12792931869890467,0.0
0.0001079863736381904,2100.0,0.06088211859950254,0.0
0.00015725038606673191,3100.0,1.114818669954774,0.0
5.6197564393308846e-05,1100.0,0.33852485136204336,0.0
0.00015572719582272035,3100.0,0.035912665635058516,0.0
0.04753041160264885,20000.0,2.6445575255251614,1.0
0.00011523783947656414,2100.0,1.07652254818755,0.0
0.00017149768696306158,3100.0,1.208176053315064,0.0
6.329410660028491e-05,1100.0,1.0277450257136462,0.0
5.894953440751298e-05,1100.0,1.0775224391898512,0.0
0.00010901948218370469,2100.0,0.02592195533850853,0.0
0.0001610684552641728,3100.0,1.0254878921198491,0.0
0.00016070254129565997,3100.0,0.0127931368494006,0.0
0.00010620900789449219,2100.0,0.23089013793724272,0.0
0.0001167986172042465,2100.0,0.021736325191229627,0.0
0.00017771286080078935,3100.0,1.1057490954092177,0.0
5.5175143422460715e-05,1100.0,0.03614984771926484,0.0
0.00011408906561991769,2100.0,0.034835813558974305,0.0
0.00010750769527354974,2100.0,1.055109898246547,0.0
5.691353622893493e-05,1100.0,0.16794073068130339,0.0
0.00017861998728153556,3100.0,1.0866036861947845,0.0
0.00011600318079990499,2100.0,0.11964688981265138,0.0
0.00010528812536860941,2100.0,0.19084991630015874,0.0
0.00016602365082378915,3100.0,1.1501793006381333,0.0
0.00010664668839222114,2100.0,1.017770305766259,0.0
0.00010891719422948783,2100.0,1.1188511516315793,0.0
0.00010523305957979374,2100.0,1.047402604941419,0.0
0.00011133885068718768,2100.0,0.10720182299739241,0.0
5.536013397727589e-05,1100.0,0.01339293301048959,0.0
0.00016009679327103063,3100.0,0.017244751441811344,0.0
0.00011600318079990499,2100.0,0.09976137708769361,0.0
0.00011728208924408888,2100.0,1.0248622152230564,0.0
5.6415898220667056e-05,1100.0,0.02023837610489439,0.0
0.00011457719785997524,2100.0,0.021446407992250727,0.0
0.0001609639900863564,3100.0,0.13669139775030528,0.0
0.00011877512458040765,2100.0,0.15872424427014648,0.0
5.619130036575064e-05,1100.0,0.0570186333539186,0.0
0.0001576118438477163,3100.0,1.3230756752895463,0.0
0.00010549261652506861,2100.0,0.0183562641616482,0.0
5.952080822471581e-05,1100.0,2.1679741058575934,0.0
5.628857257449201e-05,1100.0,1.0800019397797875,0.0
0.00011416077653560885,2100.0,2.089262729985089,0.0
5.5777748691793754e-05,1100.0,1.073653727814965,0.0
0.00016123609457444893,3100.0,0.035276143578593315,0.0
0.00011180982591652578,2100.0,1.0539037153198498,0.0
0.00011605063347251974,2100.0,1.0839178037907626,0.0
0.0001148574979690637,2100.0,0.054600203763527866,0.0
6.013721228153507e-05,1100.0,1.2611844626533428,0.0
0.000161281949705146,3100.0,0.02772500540228834,0.0
5.5584313110695413e-05,1100.0,0.07199821561590121,0.0
0.00010593512901220665,2100.0,0.11558888966070316,0.0
5.645381308934782e-05,1100.0,0.05561589046270007,0.0
5.843560277827213e-05,1100.0,0.010703487663546528,0.0
5.8476090920470575e-05,1100.0,2.01123171042269,0.0
0.0001598517160745374,3100.0,0.085228538011505,0.0
0.00011048177446230108,2100.0,0.10592085946449288,0.0
0.00016080002274446937,3100.0,1.016836613854665,0.0
6.197604010419803e-05,1100.0,0.02642652217872799,0.0
